domain_id,domain_label,held_out_match_group_id,thinking_mode,agent_id,agent_label,probe_name,probe_label,layer,n_predictions,n_trajectories,n_clean,n_injected,held_out_fold_auroc,brier,ece_10_bin
aihc,AIHC,aihc,on,worker_2,Worker 2,lat_contrast_pair_pca,LAT,40,2,2,1,1,1.0,0.24436584961664654,0.06758655060697938
aihc,AIHC,aihc,on,worker_2,Worker 2,lat_contrast_pair_pca,LAT,48,2,2,1,1,1.0,0.24344684433137637,0.039061525806042996
aihc,AIHC,aihc,on,worker_2,Worker 2,lat_contrast_pair_pca,LAT,56,2,2,1,1,0.0,0.2587212032780848,0.020959638180110485
aihc,AIHC,aihc,on,worker_2,Worker 2,lat_contrast_pair_pca,LAT,63,2,2,1,1,1.0,0.2429936243414415,0.010115942410111045
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,0,4,4,2,2,0.5,0.296639402243484,0.42966377096003233
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,8,4,4,2,2,0.5,0.3320109882504713,0.3029759402163922
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,16,4,4,2,2,0.5,0.48057406845780487,0.5729904190086059
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,24,4,4,2,2,1.0,0.25606799937286806,0.36211301791343714
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,32,4,4,2,2,0.75,0.19445267669843738,0.33310037431173645
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,40,4,4,2,2,0.75,0.1722522224990875,0.2887000616735328
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,48,4,4,2,2,1.0,0.13637459142815803,0.20443100532490696
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,56,4,4,2,2,1.0,0.255007930195583,0.28839388535464494
aihc,AIHC,aihc,on,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,63,4,4,2,2,0.75,0.23662426752653284,0.25261959162126
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,0,4,4,2,2,0.25,0.2634118362829228,0.28599468319480875
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,8,4,4,2,2,0.5,0.2523212191752166,0.02681356649951938
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,16,4,4,2,2,0.5,0.24796469118740194,0.23561065100697715
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,24,4,4,2,2,0.5,0.23935913358449307,0.20534821426478245
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,32,4,4,2,2,0.5,0.23589238105064247,0.19321741666213643
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,40,4,4,2,2,0.5,0.2353434267523255,0.18043832070431265
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,48,4,4,2,2,0.5,0.222753208202407,0.2739462546662992
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,56,4,4,2,2,0.75,0.21277204044011094,0.2628289703302011
aihc,AIHC,aihc,on,executor_1,Executor,lat_contrast_pair_pca,LAT,63,4,4,2,2,1.0,0.19960128232178778,0.43711396453822027
